date;Amazon Shopping;Android System;Biblioapp UdeA;Bing;Calculator;Calculator_1;Calendar;Call Management;Camera;Camera_2;CamScanner;CaptivePortalLogin;Certificate Installer;Chrome;Cívica;Classroom;Clock;com.academia.academia;com.actiasystems.bolivariano;com.activision.callofduty.shooter;com.chatbot.ai.aichat.openaibot.chat;com.evernote;com.goodev.volume.booster;com.hellotalk;com.ht2.stick.hero;com.mcdonalds.app;com.netflix.mediaclient;com.pluralsight;com.sleepmonitor.aio;com.vishva.kaggle;com.vivaair.viva_web_view;Compass;Contacts;Data Science;DataCamp;DeepL;DeepSkyCamera Beta;Device Help;Discord;Distill;Docs;Dolby Audio;Drive;Dual SIM Settings;Edge;EnglishScore;Files;Fiverr;FM Radio;Focus To-Do;Freelancer;GitHub;Gmail;Google;Google News;Google Opinion Rewards;Google Play Games;Google Play services;Google Play Store;Graphing Calc;Ground News;HBO MAX;Hopper;HTML Viewer;in.redbus.android;Instagram;Instagram Lite;Ipynb Viewer;ISS Detector;it.rortos.realflightsimulator;Key Chain;Lightroom;LinkedIn;Maps;Market Feedback Agent;McDonald's;Medium;Meet (original);Mercado Libre;Mi Tigo;Microsoft 365 (Office);Microsoft SwiftKey Keyboard;Moto;Moto Actions and Gestures;Moto App Launcher;Moto Display;Moto Key;Moto Suggestions;Moto Voice (Beta);Motorola Notifications;Motorola Settings;Motorola Update Services;Mundo TIGO;My Moon Phase;Nequi Colombia;net.tandem;Notion;OneDrive;Package installer;PayPal;Phone;Phone Services;Photomath;Photos;PictureThis;Platzi;Power BI;Print Spooler;Pydroid 3;Rappi;RC FPV;School Planner;Send Anywhere;Settings;Settings Suggestions;Shazam;Sheets;SIATA;SimCity;Sleepy;Snapseed;Sololearn;Spotify;Stellarium;Sticker Maker;Stockage multimédia;SUSH;Symbolab;System UI;Tasks;Tasks_3;Teams;Telegram;TikTok;Trii;Truecaller;Twitch;Twitter;tyba;Upwork Talent;VpnDialogs;Wallpapers;WhatsApp;YouTube;YouTube Music;Zoom
2022-12-14 00:00:00,000;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0;37;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;228;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;10;0;0;0;0;0;5;1;0;18;0;0;0;0;0;0;0;0;0;0;105;0;0;0
2022-12-19 00:00:00,000;0;6;0;0;1;0;0;0;0;4;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;75;1;0;0;0;0;3;3;0;5;0;0;0;0;0;0;0;0;0;0;130;3;0;0
2023-01-11 00:00:00,000;0;1;0;0;1;0;0;0;0;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;1;0;0;0;0;0;0;21;0;0;0;0;0;0;6;0;0;0;4;0;0;4;0;0;0;0;302;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;5;0;8;0;0;0;0;0;4;0;0;0;0;155;1;0;0
2023-01-13 00:00:00,000;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;2;0;0;0;0;0;0;32;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;306;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;3;0;0;32;0;4;0;0;0;0;133;12;0;0
2023-01-15 00:00:00,000;0;0;0;0;0;0;0;0;0;1;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;3;0;0;0;0;237;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;0;0;0;0;166;15;0;0
2023-01-16 00:00:00,000;0;0;0;0;0;0;0;0;1;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;2;0;0;5;0;0;0;0;180;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;6;0;20;0;0;0;0;115;3;0;0
2023-01-18 00:00:00,000;0;0;0;0;1;0;3;0;0;7;0;0;0;26;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;7;18;0;0;0;0;0;0;2;0;0;0;1;271;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;2;0;0;0;0;0;0;0;2;0;0;0;5;0;0;0;0;23;0;0;0;0;0;4;4;0;19;0;0;0;0;0;8;0;0;0;0;150;27;0;0
2023-01-19 00:00:00,000;0;1;0;0;30;0;1;0;0;0;0;0;0;18;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;4;0;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;14;0;0;2;0;0;0;0;258;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;38;0;0;0;0;0;1;5;0;2;0;0;0;3;0;4;0;0;0;0;211;10;0;0
2023-01-20 00:00:00,000;0;0;0;0;12;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;10;0;9;0;0;0;0;84;7;0;0
2023-01-23 00:00:00,000;0;1;0;0;0;0;0;0;0;7;0;0;0;31;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;8;0;0;0;4;0;0;0;0;1;6;4;4;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;4;0;0;0;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;46;0;0;0;0;0;1;2;0;2;0;0;0;5;0;11;0;0;0;0;83;6;0;0
2023-01-27 00:00:00,000;0;1;0;0;0;0;0;0;0;2;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;0;0;6;0;0;3;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;7;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;22;3;0;0;0;0;2;2;0;4;0;0;0;9;0;29;0;0;0;0;91;8;0;0
2023-02-01 00:00:00,000;0;1;0;0;11;0;1;0;0;3;0;4;0;33;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;12;0;0;0;0;3;2;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;288;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;58;2;0;0;0;0;0;13;0;2;0;0;0;9;0;6;0;0;0;0;155;18;0;0
2023-02-06 00:00:00,000;7;0;0;0;4;0;12;0;0;6;0;0;0;32;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;3;0;10;0;0;0;0;0;0;0;0;0;13;5;1;0;0;0;8;0;0;0;0;0;0;8;0;0;0;0;1;0;9;3;0;0;6;0;17;3;0;0;0;0;320;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;1;0;0;0;0;18;1;0;0;0;0;0;13;0;4;0;0;0;4;0;10;0;0;0;0;141;9;0;0
2023-02-13 00:00:00,000;0;0;0;0;0;0;1;0;0;4;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;2;0;1;1;1;0;0;0;0;0;25;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;16;0;0;0;0;0;3;0;0;0;0;128;3;0;0
2023-02-15 00:00:00,000;0;0;0;0;1;0;4;0;0;5;0;0;0;11;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;24;0;0;0;0;0;5;10;0;42;0;0;0;3;0;5;0;0;0;0;133;0;0;0
2023-02-16 00:00:00,000;0;1;0;0;1;0;4;0;0;13;0;0;0;22;12;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;29;1;0;0;0;0;2;0;0;0;0;0;0;18;0;0;0;0;0;0;1;0;0;0;0;0;4;2;0;0;0;0;256;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;32;0;0;0;0;0;9;5;0;1;0;0;0;3;0;2;0;0;0;0;111;6;0;0
2023-02-17 00:00:00,000;0;0;0;0;6;0;1;0;0;2;0;0;0;28;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;2;1;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;31;0;0;0;0;0;11;9;0;29;0;0;0;0;0;1;0;0;0;0;121;1;0;0
2023-02-20 00:00:00,000;0;0;0;0;4;0;2;0;0;4;0;0;0;31;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;12;0;0;6;5;0;0;0;0;4;5;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;18;0;0;0;0;0;10;12;0;17;0;0;0;3;0;2;0;0;0;0;106;3;0;0
2023-02-22 00:00:00,000;0;3;0;0;1;0;3;0;0;7;0;0;0;9;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;9;0;0;0;0;2;1;0;0;0;0;0;0;17;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;287;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;36;0;0;0;0;0;58;10;0;130;0;0;0;2;0;14;0;0;0;0;192;3;0;18
2023-02-23 00:00:00,000;0;8;0;0;0;0;3;0;0;14;0;1;0;12;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;6;0;0;34;0;0;11;5;0;0;0;3;3;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;0;0;0;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;8;0;0;0;7;0;0;1;0;1;0;0;0;0;0;3;10;0;5;0;0;0;6;0;2;0;0;0;0;91;0;0;0
2023-02-24 00:00:00,000;0;1;0;0;7;0;3;0;5;8;0;1;0;26;0;1;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;10;0;0;4;4;0;0;0;0;7;2;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;7;19;0;0;0;340;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;10;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;24;0;0;0;0;0;13;8;0;27;0;0;0;1;0;4;0;0;0;0;171;6;0;0
2023-02-27 00:00:00,000;0;5;0;1;0;0;5;0;1;3;0;0;0;23;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;3;0;2;0;2;0;0;0;0;2;2;5;0;0;0;0;0;0;0;0;0;0;0;11;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;236;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;12;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;21;0;0;0;0;0;5;8;0;27;0;0;0;0;0;3;0;0;0;0;142;6;0;0
2023-03-01 00:00:00,000;0;10;0;2;14;0;4;0;0;3;0;0;0;14;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;2;1;0;0;0;0;0;24;0;0;0;0;0;0;0;3;0;0;0;0;0;0;18;0;0;0;177;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;4;0;0;4;0;0;0;0;0;21;0;0;0;0;0;7;4;0;33;0;0;0;0;0;0;0;0;0;0;91;3;0;0
2023-03-03 00:00:00,000;0;7;0;0;13;0;3;0;4;11;0;0;0;16;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;10;0;0;0;1;1;5;0;0;0;0;0;36;0;0;0;0;0;0;0;13;0;0;0;0;0;1;7;0;0;0;214;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;3;0;0;0;0;0;16;8;0;40;0;0;0;0;0;0;0;0;0;0;168;2;0;0
2023-03-06 00:00:00,000;0;5;0;1;1;0;2;1;0;1;0;0;0;6;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;7;0;0;0;0;1;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;12;6;0;38;0;0;0;0;0;6;0;0;0;0;91;6;0;0
2023-03-08 00:00:00,000;0;0;0;1;4;0;3;0;0;10;0;0;0;4;0;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;0;0;1;0;0;0;0;0;3;5;0;0;0;0;0;0;0;2;0;0;0;21;0;0;0;0;0;0;1;0;0;0;0;0;0;16;1;0;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;13;0;0;1;0;0;7;7;0;16;0;0;0;10;0;1;0;0;0;0;95;6;0;0
2023-03-11 00:00:00,000;0;0;0;0;1;0;0;0;0;2;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;4;0;1;0;0;1;0;0;0;0;0;0;37;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;1;0;0;0;3;0;2;0;0;0;0;141;16;0;0
2023-03-13 00:00:00,000;0;4;0;2;2;0;0;0;0;3;0;2;0;22;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;4;0;0;9;0;0;0;0;0;8;2;0;0;0;1;0;0;0;0;0;0;0;17;0;1;0;0;0;0;1;2;0;0;0;0;0;6;18;0;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;5;0;0;0;0;0;13;0;0;29;0;0;0;0;0;0;0;0;0;0;102;5;0;0
2023-03-15 00:00:00,000;2;7;0;0;1;0;0;0;0;8;0;0;0;26;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2;3;0;2;0;1;1;1;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;194;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;21;0;0;0;0;0;8;6;0;21;0;0;0;0;0;1;0;0;1;0;84;8;0;0
2023-03-16 00:00:00,000;0;6;0;0;3;0;2;0;0;3;0;0;0;12;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;2;0;1;0;3;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2;3;0;1;0;0;0;1;0;4;0;0;0;0;97;7;0;0
2023-03-17 00:00:00,000;0;9;0;1;0;0;1;0;14;3;0;0;0;22;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;16;0;0;0;0;0;14;8;0;23;0;0;0;0;0;2;0;0;0;0;128;3;0;0
2023-03-18 00:00:00,000;1;1;0;2;0;0;1;0;0;5;0;0;0;5;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;53;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;4;0;0;0;0;0;3;11;0;1;0;0;0;1;0;2;0;0;0;0;128;5;0;0
2023-03-21 00:00:00,000;6;13;0;1;1;0;5;0;2;10;0;0;0;22;1;4;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;13;3;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;12;0;1;0;0;0;0;0;0;0;0;0;0;124;14;0;5
2023-03-22 00:00:00,000;4;7;0;0;1;0;1;0;0;9;0;0;0;11;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;3;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;205;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;9;0;0;0;0;3;0;0;0;0;14;0;0;0;0;0;0;1;0;18;3;0;0;0;1;4;4;0;10;0;0;0;0;0;2;0;0;0;0;125;6;0;0
2023-03-24 00:00:00,000;0;5;1;1;5;0;2;0;0;2;0;0;0;11;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;54;0;5;0;0;0;0;3;4;0;0;0;0;0;1;3;0;0;0;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;17;0;0;0;0;0;0;0;0;0;0;197;7;0;0
2023-04-01 00:00:00,000;0;4;0;1;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;32;0;0;0;0;0;0;0;0;1;7;0;0;0;1;0;0;0;0;33;0;0;0;0;0;0;3;0;2;45;0;0;2;0;1;0;0;0;0;92;1;0;0
2023-04-02 00:00:00,000;0;2;0;0;1;0;1;0;0;2;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;6;0;0;2;0;10;0;0;0;0;97;4;0;0
2023-04-10 00:00:00,000;0;5;0;1;1;0;1;0;0;1;0;0;0;8;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;3;6;0;1;0;1;0;0;0;0;0;0;0;48;0;0;0;0;0;0;6;0;0;0;0;0;0;1;5;0;2;0;242;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;6;0;0;0;3;0;0;0;0;7;0;0;0;0;0;17;11;0;54;0;0;0;8;0;1;0;0;0;0;186;10;0;0
2023-04-12 00:00:00,000;0;4;0;0;0;0;0;0;0;5;0;0;0;21;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2;4;0;0;0;2;2;0;0;0;0;0;0;35;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;231;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;15;0;0;0;0;0;18;8;0;44;0;0;0;3;0;1;0;0;0;0;130;3;0;0
2023-04-17 00:00:00,000;2;5;0;0;2;0;2;0;0;5;0;0;0;18;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;55;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;17;1;0;0;0;0;12;7;0;31;0;0;0;2;0;1;0;0;0;0;161;2;0;0
2023-04-21 00:00:00,000;0;4;0;2;1;0;3;0;0;9;0;0;0;16;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;8;3;0;0;0;1;1;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;15;0;0;0;0;0;11;3;0;29;0;0;0;0;0;3;0;0;0;0;112;5;0;0
2023-05-19 00:00:00,000;0;3;0;0;1;0;0;0;11;9;0;0;0;16;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;2;0;0;0;0;0;0;22;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;12;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;20;0;3;0;0;0;0;11;0;1;2;0;0;0;0;0;0;0;0;0;69;1;0;0
